Churn,Genero,Ciudadano_Senior,Pareja,Dependientes,Antiguedad_Meses,Servicio_Telefonico,Multiples_Lineas,Servicio_Internet,Seguridad_Online,Copia_Seguridad_Online,Proteccion_Dispositivo,Soporte_Tecnico,Television_Streaming,Peliculas_Streaming,Tipo_Contrato,Facturacion_Electronica,Metodo_Pago,Cargos_Mensuales_Total,Cuentas_Diarias
0.0,Female,0,0.0,0.0,4,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1.0,Electronic check,302.35,10.078333333333335
1.0,Female,0,0.0,0.0,1,1,1,DSL,0,0,0,0,0,0,Month-to-month,1.0,Mailed check,50.1,1.6700000000000002
0.0,Female,1,1.0,0.0,37,1,0,No,0,0,0,0,0,0,One year,0.0,Mailed check,727.8,24.259999999999998
1.0,Female,1,0.0,0.0,4,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1.0,Electronic check,360.1,12.003333333333334
0.0,Male,0,1.0,1.0,72,1,0,DSL,0,1,1,0,1,1,Two year,1.0,Bank transfer (automatic),5480.25,182.675
0.0,Female,0,1.0,0.0,67,1,1,Fiber optic,0,1,1,0,1,1,One year,1.0,Bank transfer (automatic),6816.95,227.23166666666665
0.0,Female,0,1.0,0.0,59,1,1,DSL,0,1,0,1,1,1,One year,1.0,Electronic check,4693.2,156.44
1.0,Male,0,0.0,0.0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0.0,Electronic check,70.4,2.3466666666666667
0.0,Female,0,1.0,0.0,43,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1.0,Electronic check,4107.3,136.91
1.0,Female,0,1.0,1.0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0.0,Mailed check,19.45,0.6483333333333333
,Female,0,1.0,0.0,67,1,1,Fiber optic,0,1,1,1,1,1,One year,1.0,Credit card (automatic),7344.45,244.815
1.0,Female,0,0.0,0.0,4,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0.0,Electronic check,281.0,9.366666666666667
1.0,Female,0,1.0,1.0,9,1,0,DSL,1,1,1,1,0,0,Month-to-month,0.0,Mailed check,663.05,22.101666666666667
0.0,Male,0,1.0,1.0,30,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,0.0,Bank transfer (automatic),2570.2,85.67333333333333
0.0,Female,0,0.0,0.0,13,1,0,No,0,0,0,0,0,0,Month-to-month,0.0,Credit card (automatic),232.1,7.736666666666666
0.0,Male,0,0.0,0.0,2,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1.0,Electronic check,144.8,4.826666666666667
0.0,Male,0,1.0,0.0,30,1,0,No,0,0,0,0,0,0,Two year,0.0,Mailed check,637.55,21.251666666666665
0.0,Female,0,1.0,1.0,12,0,0,DSL,0,0,0,1,0,0,One year,0.0,Credit card (automatic),368.85,12.295
0.0,Male,0,1.0,0.0,63,1,0,Fiber optic,1,1,1,1,1,1,Two year,1.0,Credit card (automatic),6705.7,223.52333333333334
0.0,Male,0,1.0,1.0,48,1,1,No,0,0,0,0,0,0,Two year,0.0,Mailed check,1173.35,39.111666666666665
0.0,Male,0,1.0,1.0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1.0,Bank transfer (automatic),20.15,0.6716666666666666
0.0,Female,1,1.0,0.0,71,1,1,DSL,1,1,1,1,0,1,Two year,1.0,Bank transfer (automatic),5831.2,194.37333333333333
0.0,Female,0,1.0,0.0,61,1,1,No,0,0,0,0,0,0,Two year,0.0,Mailed check,1417.9,47.263333333333335
0.0,Male,1,0.0,0.0,5,1,0,No,0,0,0,0,0,0,Month-to-month,0.0,Bank transfer (automatic),94.15,3.1383333333333336
1.0,Male,1,1.0,0.0,46,0,0,DSL,0,1,1,1,1,1,One year,1.0,Bank transfer (automatic),2816.65,93.88833333333334
1.0,Male,0,0.0,0.0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0.0,Mailed check,20.2,0.6733333333333333
1.0,Male,0,1.0,0.0,47,1,1,Fiber optic,1,0,1,1,1,1,One year,1.0,Credit card (automatic),5275.8,175.86
1.0,Male,0,1.0,0.0,59,1,1,Fiber optic,0,0,1,0,1,1,One year,1.0,Bank transfer (automatic),5961.1,198.70333333333335
1.0,Female,1,1.0,0.0,5,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1.0,Electronic check,371.65,12.388333333333332
0.0,Male,0,0.0,0.0,26,1,0,No,0,0,0,0,0,0,One year,0.0,Credit card (automatic),457.3,15.243333333333334
0.0,Female,0,0.0,0.0,40,1,0,DSL,1,1,0,0,1,0,Month-to-month,0.0,Mailed check,2586.0,86.2
1.0,Female,0,0.0,1.0,1,1,0,DSL,1,1,0,1,0,0,Month-to-month,1.0,Electronic check,60.0,2.0
0.0,Male,0,1.0,1.0,7,1,0,No,0,0,0,0,0,0,Month-to-month,1.0,Bank transfer (automatic),174.7,5.823333333333333
1.0,Female,0,1.0,1.0,48,1,1,Fiber optic,1,1,0,0,1,1,One year,1.0,Credit card (automatic),5037.55,167.91833333333335
1.0,Female,0,0.0,0.0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1.0,Mailed check,19.9,0.6633333333333333
0.0,Female,0,1.0,1.0,11,0,0,DSL,1,0,0,0,0,0,Month-to-month,1.0,Electronic check,346.45,11.548333333333334
0.0,Male,0,0.0,1.0,8,1,0,No,0,0,0,0,0,0,Month-to-month,0.0,Bank transfer (automatic),159.2,5.306666666666667
1.0,Female,1,0.0,0.0,38,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1.0,Electronic check,3734.25,124.475
0.0,Male,0,1.0,1.0,34,1,0,No,0,0,0,0,0,0,Month-to-month,0.0,Mailed check,635.9,21.196666666666665
0.0,Male,0,1.0,1.0,19,1,0,No,0,0,0,0,0,0,Two year,0.0,Mailed check,387.4,12.913333333333332
,Male,1,1.0,0.0,61,1,1,DSL,0,1,0,0,0,1,One year,0.0,Bank transfer (automatic),3902.6,130.08666666666667
0.0,Female,1,1.0,0.0,70,1,1,Fiber optic,1,1,1,1,1,1,Two year,1.0,Electronic check,7714.65,257.155
1.0,Female,0,1.0,0.0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1.0,Electronic check,68.95,2.2983333333333333
1.0,Male,0,0.0,0.0,4,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1.0,Electronic check,324.3,10.81
0.0,Female,0,0.0,0.0,51,1,0,No,0,0,0,0,0,0,Two year,0.0,Bank transfer (automatic),1020.75,34.025
0.0,Female,0,1.0,0.0,35,1,0,DSL,1,0,0,0,1,0,One year,1.0,Bank transfer (automatic),2215.45,73.84833333333333
0.0,Male,0,0.0,0.0,30,1,1,Fiber optic,0,0,0,1,0,1,Month-to-month,1.0,Credit card (automatic),2723.15,90.77166666666668
0.0,Female,0,1.0,0.0,8,1,1,Fiber optic,0,0,0,1,0,1,Month-to-month,1.0,Electronic check,743.75,24.791666666666668
0.0,Female,0,1.0,0.0,4,0,0,DSL,0,0,0,0,0,0,Month-to-month,1.0,Electronic check,99.95,3.3316666666666666
0.0,Female,0,0.0,0.0,10,1,0,No,0,0,0,0,0,0,One year,1.0,Mailed check,185.2,6.173333333333333
0.0,Male,0,1.0,1.0,72,1,1,Fiber optic,1,1,1,1,0,1,One year,1.0,Credit card (automatic),7537.5,251.25
1.0,Male,1,0.0,0.0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1.0,Electronic check,93.7,3.1233333333333335
1.0,Female,0,0.0,0.0,23,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1.0,Electronic check,1676.95,55.89833333333333
0.0,Male,0,1.0,1.0,50,1,0,Fiber optic,0,1,1,1,1,1,One year,1.0,Bank transfer (automatic),5236.4,174.54666666666665
0.0,Female,0,1.0,1.0,71,1,0,No,0,0,0,0,0,0,Two year,0.0,Bank transfer (automatic),1326.35,44.211666666666666
1.0,Female,0,0.0,0.0,10,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1.0,Credit card (automatic),818.05,27.26833333333333
1.0,Female,0,0.0,0.0,30,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1.0,Electronic check,2983.8,99.46000000000001
1.0,Male,0,1.0,0.0,29,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1.0,Bank transfer (automatic),2265.25,75.50833333333334
1.0,Female,1,0.0,0.0,20,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1.0,Electronic check,1520.9,50.69666666666667
0.0,Male,0,0.0,0.0,18,0,0,DSL,0,0,0,0,0,0,Month-to-month,0.0,Mailed check,476.8,15.893333333333334
0.0,Female,0,1.0,1.0,32,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,0.0,Electronic check,2901.8,96.72666666666667
0.0,Female,0,1.0,1.0,72,1,0,No,0,0,0,0,0,0,Two year,1.0,Credit card (automatic),1326.25,44.208333333333336
0.0,Male,0,1.0,0.0,72,1,1,Fiber optic,0,1,1,0,1,1,Two year,1.0,Bank transfer (automatic),7346.2,244.87333333333333
1.0,Female,0,0.0,0.0,13,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1.0,Electronic check,1058.6,35.28666666666666
1.0,Male,1,0.0,0.0,8,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1.0,Electronic check,819.4,27.313333333333333
1.0,Male,0,0.0,0.0,25,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1.0,Electronic check,2043.45,68.115
0.0,Female,1,0.0,0.0,22,1,0,Fiber optic,1,1,0,0,0,0,Month-to-month,0.0,Electronic check,1820.9,60.69666666666667
0.0,Male,0,1.0,0.0,42,1,0,No,0,0,0,0,0,0,Two year,0.0,Electronic check,835.5,27.85
0.0,Female,0,0.0,0.0,61,0,0,DSL,1,1,1,1,0,0,One year,0.0,Credit card (automatic),2696.55,89.885
0.0,Male,0,0.0,1.0,35,1,0,DSL,0,0,0,1,1,1,One year,1.0,Mailed check,2495.15,83.17166666666667
0.0,Female,0,0.0,0.0,40,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0.0,Credit card (automatic),2971.7,99.05666666666666
1.0,Male,1,1.0,0.0,1,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1.0,Electronic check,86.05,2.868333333333333
0.0,Female,0,1.0,1.0,72,1,1,DSL,1,0,1,1,1,1,Two year,1.0,Bank transfer (automatic),6042.7,201.42333333333332
0.0,Female,1,1.0,1.0,66,1,1,Fiber optic,1,1,0,1,1,1,One year,1.0,Credit card (automatic),7210.85,240.36166666666668
0.0,Male,0,0.0,0.0,20,1,0,DSL,0,1,0,0,0,0,Month-to-month,1.0,Mailed check,1023.85,34.12833333333334
0.0,Female,0,1.0,1.0,16,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1.0,Credit card (automatic),1267.95,42.265
1.0,Female,0,0.0,0.0,46,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0.0,Bank transfer (automatic),4399.5,146.65
0.0,Female,1,1.0,0.0,72,1,1,Fiber optic,1,1,1,0,1,1,Two year,1.0,Electronic check,8046.85,268.22833333333335
0.0,Male,0,0.0,1.0,19,1,1,No,0,0,0,0,0,0,Month-to-month,1.0,Credit card (automatic),439.2,14.639999999999999
1.0,Male,0,1.0,1.0,29,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,0.0,Credit card (automatic),2649.15,88.305
0.0,Male,1,1.0,0.0,65,1,1,Fiber optic,0,1,1,0,1,1,One year,1.0,Bank transfer (automatic),6792.45,226.415
0.0,Male,1,1.0,0.0,67,1,1,Fiber optic,1,1,0,0,0,0,Month-to-month,0.0,Bank transfer (automatic),5588.8,186.29333333333335
0.0,Male,0,0.0,0.0,39,1,0,DSL,0,0,0,1,0,0,Two year,1.0,Bank transfer (automatic),1971.15,65.705
0.0,Female,0,1.0,0.0,72,1,1,No,0,0,0,0,0,0,Two year,0.0,Credit card (automatic),1849.2,61.64
0.0,Female,0,0.0,0.0,47,0,0,DSL,1,0,1,1,0,0,Two year,0.0,Mailed check,1875.25,62.50833333333333
0.0,Female,0,1.0,0.0,65,1,1,Fiber optic,1,1,0,1,1,0,One year,1.0,Bank transfer (automatic),6643.5,221.45
0.0,Female,1,0.0,0.0,56,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0.0,Electronic check,5841.35,194.71166666666667
1.0,Female,1,0.0,0.0,1,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1.0,Electronic check,86.0,2.8666666666666667
1.0,Female,1,1.0,0.0,37,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1.0,Electronic check,2868.15,95.605
1.0,Female,0,0.0,0.0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1.0,Bank transfer (automatic),44.9,1.4966666666666666
0.0,Female,1,0.0,0.0,6,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1.0,Electronic check,567.8,18.926666666666666
0.0,Female,1,0.0,0.0,56,1,1,DSL,1,0,1,1,0,1,Two year,0.0,Bank transfer (automatic),4054.2,135.14
0.0,Male,0,1.0,1.0,40,1,0,Fiber optic,0,0,1,0,1,0,One year,1.0,Electronic check,3355.65,111.855
0.0,Male,0,1.0,0.0,5,1,1,Fiber optic,1,0,0,0,0,1,Month-to-month,1.0,Electronic check,413.25,13.775
1.0,Male,0,0.0,0.0,70,1,1,Fiber optic,1,0,0,1,1,1,Two year,1.0,Credit card (automatic),7250.15,241.67166666666665
0.0,Female,1,0.0,0.0,3,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0.0,Electronic check,196.4,6.546666666666667
0.0,Male,0,1.0,1.0,2,1,0,DSL,1,1,0,1,0,0,Two year,0.0,Mailed check,130.5,4.35
1.0,Female,0,0.0,0.0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1.0,Electronic check,44.1,1.47
0.0,Female,0,1.0,1.0,58,0,0,DSL,0,0,1,1,1,1,Two year,1.0,Credit card (automatic),3166.9,105.56333333333333
0.0,Male,0,0.0,0.0,13,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1.0,Credit card (automatic),956.65,31.888333333333332
0.0,Male,0,0.0,0.0,10,1,0,No,0,0,0,0,0,0,Month-to-month,0.0,Electronic check,185.4,6.180000000000001
0.0,Male,1,1.0,1.0,66,1,1,Fiber optic,1,1,1,1,1,1,One year,1.0,Electronic check,7862.25,262.075
0.0,Male,0,1.0,0.0,56,1,0,Fiber optic,0,0,0,0,0,1,One year,1.0,Electronic check,4557.5,151.91666666666666
1.0,Female,1,0.0,0.0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1.0,Electronic check,69.65,2.3216666666666668
0.0,Female,0,1.0,0.0,71,0,0,DSL,1,1,1,1,0,0,Two year,1.0,Bank transfer (automatic),3377.8,112.59333333333333
0.0,Male,0,0.0,0.0,56,1,1,DSL,1,1,0,1,0,0,One year,1.0,Bank transfer (automatic),3665.55,122.185
1.0,Male,0,0.0,0.0,24,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1.0,Electronic check,2238.5,74.61666666666666
1.0,Male,0,0.0,0.0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0.0,Mailed check,20.0,0.6666666666666666
0.0,Female,0,1.0,1.0,55,1,1,DSL,1,1,0,1,0,1,One year,1.0,Bank transfer (automatic),4264.25,142.14166666666668
0.0,Male,0,1.0,1.0,42,1,0,No,0,0,0,0,0,0,Two year,0.0,Mailed check,828.85,27.628333333333334
,Female,0,0.0,0.0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0.0,Bank transfer (automatic),53.15,1.7716666666666667
0.0,Female,0,1.0,1.0,42,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1.0,Electronic check,3875.4,129.18
0.0,Male,0,0.0,0.0,14,1,0,No,0,0,0,0,0,0,Month-to-month,0.0,Credit card (automatic),300.4,10.013333333333332
0.0,Male,1,1.0,1.0,10,0,0,DSL,0,0,0,0,0,1,Month-to-month,1.0,Bank transfer (automatic),362.6,12.086666666666668
0.0,Female,0,1.0,1.0,22,1,1,No,0,0,0,0,0,0,Two year,0.0,Credit card (automatic),555.4,18.513333333333332
1.0,Male,0,1.0,1.0,32,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1.0,Bank transfer (automatic),2347.9,78.26333333333334
0.0,Male,0,1.0,0.0,39,1,0,No,0,0,0,0,0,0,Two year,1.0,Bank transfer (automatic),790.0,26.333333333333332
0.0,Female,1,0.0,0.0,57,1,1,Fiber optic,1,0,1,1,0,1,Two year,0.0,Credit card (automatic),5779.6,192.65333333333334
0.0,Female,1,0.0,0.0,8,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1.0,Electronic check,713.6,23.78666666666667
0.0,Male,0,0.0,0.0,63,1,1,DSL,1,1,1,1,0,0,One year,0.0,Electronic check,4576.3,152.54333333333335
0.0,Female,0,1.0,1.0,61,0,0,DSL,0,1,1,1,1,1,Two year,1.0,Bank transfer (automatic),3751.15,125.03833333333334
1.0,Male,0,0.0,0.0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0.0,Mailed check,19.8,0.66
0.0,Female,0,0.0,0.0,50,1,0,No,0,0,0,0,0,0,One year,1.0,Mailed check,1033.0,34.43333333333333
1.0,Male,1,1.0,0.0,11,1,0,No,0,0,0,0,0,0,Month-to-month,0.0,Mailed check,214.75,7.158333333333333
0.0,Male,0,1.0,1.0,35,1,1,No,0,0,0,0,0,0,Two year,0.0,Bank transfer (automatic),809.25,26.975
1.0,Female,0,0.0,0.0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1.0,Mailed check,20.15,0.6716666666666666
0.0,Female,0,1.0,1.0,72,1,1,DSL,1,1,1,1,1,0,Two year,0.0,Bank transfer (automatic),5714.2,190.47333333333333
1.0,Female,1,0.0,0.0,29,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,0.0,Electronic check,2862.75,95.425
0.0,Male,0,0.0,0.0,29,1,1,DSL,0,1,1,0,0,1,One year,0.0,Credit card (automatic),1964.6,65.48666666666666
1.0,Male,0,1.0,0.0,5,1,0,No,0,0,0,0,0,0,Month-to-month,0.0,Mailed check,126.05,4.201666666666666
1.0,Male,0,0.0,0.0,11,0,0,DSL,0,0,1,0,1,0,One year,1.0,Electronic check,470.6,15.686666666666667
0.0,Male,0,1.0,1.0,54,1,1,DSL,0,1,0,1,1,0,One year,1.0,Electronic check,3770.0,125.66666666666667
0.0,Female,1,0.0,0.0,49,1,0,Fiber optic,0,1,1,0,0,1,One year,1.0,Bank transfer (automatic),4287.2,142.90666666666667
0.0,Male,1,1.0,0.0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,0.0,Credit card (automatic),7898.45,263.28166666666664
1.0,Male,0,1.0,1.0,9,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1.0,Bank transfer (automatic),661.25,22.041666666666668
1.0,Female,0,0.0,0.0,1,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1.0,Electronic check,94.6,3.1533333333333333
1.0,Female,0,0.0,1.0,31,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1.0,Credit card (automatic),2697.4,89.91333333333334
0.0,Female,0,0.0,0.0,1,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1.0,Electronic check,84.6,2.82
1.0,Male,1,1.0,1.0,56,1,1,Fiber optic,1,0,1,0,1,1,One year,1.0,Bank transfer (automatic),5794.65,193.155
0.0,Male,0,1.0,1.0,70,1,1,DSL,1,0,1,0,1,0,Two year,0.0,Credit card (automatic),4858.7,161.95666666666665
0.0,Female,1,1.0,0.0,55,1,1,Fiber optic,0,1,1,1,0,0,Month-to-month,0.0,Electronic check,5044.8,168.16
1.0,Male,0,0.0,0.0,3,1,0,DSL,0,0,0,0,1,0,Month-to-month,0.0,Credit card (automatic),188.7,6.29
1.0,Male,0,1.0,1.0,5,1,1,Fiber optic,1,0,1,0,0,0,Month-to-month,1.0,Electronic check,453.75,15.125
1.0,Male,0,0.0,1.0,3,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0.0,Electronic check,220.1,7.336666666666667
0.0,Female,0,1.0,0.0,26,1,0,DSL,0,1,1,0,1,1,Two year,1.0,Credit card (automatic),1905.7,63.52333333333333
0.0,Female,0,0.0,0.0,25,1,0,DSL,0,1,0,1,0,1,Month-to-month,1.0,Bank transfer (automatic),1679.65,55.98833333333334
1.0,Male,0,0.0,0.0,15,1,1,DSL,0,1,0,1,0,0,Month-to-month,1.0,Credit card (automatic),939.7,31.323333333333334
0.0,Female,0,1.0,0.0,31,1,0,DSL,0,0,0,1,0,0,Month-to-month,1.0,Mailed check,1498.55,49.95166666666667
0.0,Male,0,1.0,0.0,2,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1.0,Electronic check,171.45,5.715
1.0,Female,0,0.0,0.0,1,1,0,DSL,0,0,0,0,1,0,Month-to-month,1.0,Mailed check,53.55,1.785
0.0,Male,0,0.0,0.0,18,1,1,DSL,1,0,0,0,0,0,Month-to-month,0.0,Mailed check,969.85,32.32833333333333
0.0,Male,1,1.0,0.0,2,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1.0,Credit card (automatic),181.65,6.055000000000001
0.0,Female,0,0.0,0.0,13,1,0,DSL,1,0,0,0,1,1,Month-to-month,1.0,Electronic check,923.85,30.795
0.0,Female,0,1.0,0.0,40,1,0,No,0,0,0,0,0,0,Two year,0.0,Mailed check,780.1,26.003333333333334
0.0,Female,1,0.0,0.0,17,1,0,No,0,0,0,0,0,0,One year,0.0,Mailed check,330.6,11.020000000000001
0.0,Female,0,0.0,0.0,10,1,0,No,0,0,0,0,0,0,Month-to-month,1.0,Mailed check,199.45,6.6483333333333325
0.0,Male,0,1.0,1.0,61,1,1,Fiber optic,0,0,1,0,1,1,One year,1.0,Electronic check,6241.35,208.04500000000002
0.0,Male,0,0.0,0.0,27,1,1,DSL,0,0,1,1,0,0,Month-to-month,0.0,Electronic check,1611.65,53.72166666666667
0.0,Female,0,1.0,0.0,60,0,0,DSL,1,1,0,1,0,0,Two year,0.0,Bank transfer (automatic),2288.7,76.28999999999999
0.0,Male,0,1.0,0.0,64,1,1,DSL,1,0,0,0,1,0,One year,1.0,Credit card (automatic),4392.5,146.41666666666666
0.0,Female,0,0.0,0.0,28,1,0,DSL,0,0,1,0,1,0,Month-to-month,1.0,Bank transfer (automatic),1646.45,54.88166666666667
1.0,Female,0,1.0,1.0,11,1,0,No,0,0,0,0,0,0,Month-to-month,1.0,Mailed check,180.3,6.010000000000001
,Male,0,1.0,0.0,8,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1.0,Mailed check,658.1,21.936666666666667
0.0,Male,0,1.0,1.0,34,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1.0,Bank transfer (automatic),3410.0,113.66666666666667
0.0,Female,1,0.0,0.0,36,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1.0,Bank transfer (automatic),2659.45,88.64833333333333
0.0,Male,0,0.0,0.0,35,0,0,DSL,0,0,1,0,1,1,Month-to-month,0.0,Electronic check,1701.65,56.72166666666667
0.0,Female,0,0.0,0.0,22,1,1,No,0,0,0,0,0,0,Two year,0.0,Mailed check,605.9,20.196666666666665
1.0,Female,0,0.0,0.0,4,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1.0,Electronic check,355.2,11.84
1.0,Female,0,1.0,1.0,4,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1.0,Electronic check,381.3,12.71
0.0,Female,0,1.0,1.0,43,1,0,No,0,0,0,0,0,0,One year,0.0,Mailed check,817.95,27.265
0.0,Male,0,1.0,1.0,70,1,0,No,0,0,0,0,0,0,Two year,0.0,Credit card (automatic),1458.1,48.60333333333333
0.0,Female,0,0.0,1.0,15,1,0,DSL,1,1,1,1,0,0,One year,0.0,Credit card (automatic),1010.0,33.666666666666664
0.0,Male,0,0.0,0.0,3,1,0,DSL,1,0,0,1,1,0,Month-to-month,1.0,Credit card (automatic),195.65,6.5216666666666665
1.0,Male,0,1.0,1.0,7,1,0,DSL,0,0,1,0,0,0,Month-to-month,0.0,Electronic check,340.25,11.341666666666667
1.0,Male,1,0.0,0.0,35,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1.0,Electronic check,3496.3,116.54333333333334
1.0,Female,0,1.0,0.0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1.0,Credit card (automatic),80.55,2.685
0.0,Male,0,0.0,1.0,29,1,0,No,0,0,0,0,0,0,One year,0.0,Mailed check,535.05,17.834999999999997
0.0,Male,0,0.0,0.0,72,0,0,DSL,1,1,1,1,1,1,Two year,1.0,Bank transfer (automatic),4464.8,148.82666666666668
1.0,Female,0,0.0,0.0,27,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1.0,Mailed check,2724.6,90.82
0.0,Female,0,1.0,0.0,71,1,0,DSL,1,1,1,1,1,1,Two year,1.0,Credit card (automatic),5969.3,198.97666666666666
0.0,Female,0,0.0,0.0,30,1,0,DSL,1,1,1,1,1,0,One year,0.0,Credit card (automatic),2308.6,76.95333333333333
0.0,Male,1,1.0,0.0,19,0,0,DSL,0,1,1,0,0,0,Month-to-month,1.0,Credit card (automatic),577.15,19.238333333333333
0.0,Male,0,1.0,1.0,56,1,1,No,0,0,0,0,0,0,Two year,0.0,Bank transfer (automatic),1402.25,46.74166666666667
0.0,Male,0,1.0,0.0,36,1,0,No,0,0,0,0,0,0,One year,0.0,Bank transfer (automatic),720.05,24.001666666666665
0.0,Female,0,1.0,1.0,57,1,1,DSL,1,1,0,1,0,0,Month-to-month,0.0,Bank transfer (automatic),3687.85,122.92833333333333
0.0,Male,0,0.0,0.0,3,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1.0,Mailed check,207.4,6.913333333333333
0.0,Female,0,1.0,0.0,52,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1.0,Credit card (automatic),5138.1,171.27
0.0,Female,0,0.0,0.0,2,1,0,No,0,0,0,0,0,0,Month-to-month,1.0,Mailed check,40.9,1.3633333333333333
0.0,Male,0,0.0,0.0,17,0,0,DSL,0,0,0,0,0,0,Month-to-month,0.0,Credit card (automatic),382.8,12.76
,Male,0,0.0,0.0,30,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1.0,Bank transfer (automatic),2936.25,97.875
1.0,Male,1,0.0,0.0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1.0,Electronic check,75.35,2.5116666666666663
,Female,0,1.0,0.0,8,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1.0,Electronic check,764.95,25.498333333333335
0.0,Male,1,0.0,0.0,68,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1.0,Electronic check,6503.2,216.77333333333334
0.0,Male,0,0.0,0.0,57,1,0,No,0,0,0,0,0,0,Two year,0.0,Mailed check,1118.8,37.29333333333333
0.0,Male,0,1.0,1.0,72,1,1,DSL,1,0,0,0,0,0,Two year,0.0,Bank transfer (automatic),3983.6,132.78666666666666
0.0,Male,0,0.0,0.0,26,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1.0,Mailed check,2281.6,76.05333333333333
0.0,Male,0,0.0,1.0,14,1,0,DSL,1,1,1,1,0,1,Two year,0.0,Bank transfer (automatic),1054.8,35.16
0.0,Female,0,0.0,0.0,30,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,0.0,Electronic check,3096.9,103.23
0.0,Male,0,0.0,0.0,66,0,0,DSL,0,0,0,1,0,0,One year,0.0,Credit card (automatic),1983.15,66.105
0.0,Male,0,1.0,0.0,49,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1.0,Bank transfer (automatic),4733.1,157.77
